m.z,p.value,mode,r.t
85.0113837278352,0.8167145626954289,positive,153.377226013713
85.0284160809885,0.9564624128429315,positive,158.231887159419
85.0477671279215,0.32939896694041887,positive,188.272638394641
85.0841709566821,0.9060395305179361,positive,64.71395815673
85.1747254207415,0.5190685417792508,positive,61.0098719553091
85.2861626661792,0.24555208169129317,positive,60.8090199537047
85.2948692320607,0.11820691167168959,positive,72.7674175284096
85.3986676050196,0.4465274384137182,positive,61.9830576171158
85.5100776808034,0.2813100627278788,positive,61.5480393959961
85.5657104259651,0.1676431447287463,positive,71.0574492988419
85.6222366935254,0.2680493474745449,positive,62.6623418849034
85.6498718830337,0.14135246940473128,positive,170.985410059155
85.7785660244362,0.6182881346234557,positive,51.1438069220143
85.9630392837157,0.7645816536395192,positive,214.709424756761
86.005925802767,0.32252511375714676,positive,55.1357743931863
86.0317945973315,0.34381045199241345,positive,129.89055643345
86.0502792106757,0.6154392195072325,positive,274.637816581018
86.0565336469271,0.785336766819842,positive,69.5798538280087
86.0600381828618,0.22579701495148208,positive,22.8020271340781
86.0600431323639,0.08676478953726606,positive,291.150718149886
86.0622155727126,0.1585370553082626,positive,67.9140469424054
86.0712929404613,0.9059682614725172,positive,128.406352892742
86.096438684515,0.6081842734891993,positive,108.528297301669
86.0964698723723,0.00880585977173006,positive,156.29146668592
86.2477462598345,2.3374646461086654e-6,positive,44.6598717771411
86.3585644988469,0.08929684919105245,positive,44.8465338094926
86.7278796120526,0.1458590396838297,positive,63.4148135149684
86.8393166487261,0.03907325087160343,positive,63.6226499044678
86.9086813716515,0.9556626044034953,positive,158.41224745647
86.941122794301,0.3211149067832131,positive,79.9776335025207
86.9519106025802,0.3798843171970464,positive,62.6102862817823
86.992659175579,0.3506430185182651,positive,206.61040361931
86.9968714917608,0.23770435694448522,positive,79.9664612751542
87.0440894637511,0.022813345909016198,positive,137.506373684165
87.0440999251709,0.45105080951223187,positive,73.3433180586033
87.0633635122073,0.3428399978243917,positive,62.7906478761752
87.0909125514416,0.672623073181067,positive,119.462677350902
87.0998106800479,0.27299779551353415,positive,107.403657933931
87.0998408425816,0.01515698300910662,positive,156.43423335824
87.175460840106,0.8931974643505425,positive,63.5237761225156
87.2873559805111,0.9429598393096386,positive,64.0054077409078
87.2943062150484,0.760159455150565,positive,70.7139104937964
87.3998397487485,0.6489300852494277,positive,63.7450526642889
87.5113196243776,0.6443745512120521,positive,63.9664915934963
87.6230785037491,0.4382713824748371,positive,63.7672914936773
87.8410313641725,0.34017650755430423,positive,61.0233135552138
88.0215659702181,0.18088257882631648,positive,105.461655114559
88.0393152455127,0.10096885506316672,positive,190.010777316731
88.039342146079,0.9638463174876891,positive,57.9915412787201
88.0578007297496,0.2960949002116998,positive,265.493218666156
88.057815597806,0.13283591028711908,positive,184.355422249324
88.0639181418703,0.5158312112369394,positive,154.049620912808
88.0650944050114,0.9733040022305597,positive,60.9356559179236
88.0658974094258,0.5574417009389769,positive,271.075676038198
88.0757249684437,0.7274894468636102,positive,137.073106661244
88.0869310911963,0.8604499086123227,positive,110.215580231313
88.1120784442656,0.07438571136691827,positive,18.33008792821
88.1121019633465,0.7268159126134519,positive,145.037176756409
88.1765938867685,0.4291983355952007,positive,60.7109381556833
88.2893061275071,0.3339789032348852,positive,61.0315397066343
88.4007802291236,0.8693814543185838,positive,60.6285492617644
88.5089501280121,0.5645389940478585,positive,62.5277949698213
88.513105875737,0.3615668259004309,positive,60.6901298684764
88.6244601467234,0.12934905216470052,positive,61.1830944453429
88.8208249004448,0.15097599339949583,positive,48.985164159975
88.9525764307873,0.09966358778327182,positive,214.372718284845
89.0249433007959,0.866258596498809,positive,165.385495264554
89.0418047143862,0.4682179954788622,positive,268.575645378672
89.0418119463511,0.3402952086669719,positive,196.394628444128
89.0597367175645,0.15572371093418882,positive,70.0060318695029
89.0709750899347,0.6313598746993052,positive,141.856843407142
