m.z,p.value,mode,r.t
85.0113837278352,0.7229282371438379,positive,153.377226013713
85.0284160809885,0.7567963262307006,positive,158.231887159419
85.0477671279215,0.5664166665262256,positive,188.272638394641
85.0841709566821,0.7272580362938096,positive,64.71395815673
85.1747254207415,0.8417547974088193,positive,61.0098719553091
85.2861626661792,0.3334333400116904,positive,60.8090199537047
85.2948692320607,0.06605365658700445,positive,72.7674175284096
85.3986676050196,0.8576782753467811,positive,61.9830576171158
85.5100776808034,0.3743497398983087,positive,61.5480393959961
85.5657104259651,0.12233980316555482,positive,71.0574492988419
85.6222366935254,0.14745105978807516,positive,62.6623418849034
85.6498718830337,0.13600412299387904,positive,170.985410059155
85.7785660244362,0.4378961133933422,positive,51.1438069220143
85.9630392837157,0.5528077876957226,positive,214.709424756761
86.005925802767,0.21168276043587786,positive,55.1357743931863
86.0317945973315,0.18607509767834107,positive,129.89055643345
86.0502792106757,0.5717334520367786,positive,274.637816581018
86.0565336469271,0.9373022223749535,positive,69.5798538280087
86.0600381828618,0.2263456612906813,positive,22.8020271340781
86.0600431323639,0.1916373089750661,positive,291.150718149886
86.0622155727126,0.23185065001249203,positive,67.9140469424054
86.0712929404613,0.9635285507168068,positive,128.406352892742
86.096438684515,0.5668947045898804,positive,108.528297301669
86.0964698723723,0.002200698863999387,positive,156.29146668592
86.2477462598345,0.013976847214227065,positive,44.6598717771411
86.3585644988469,0.13251893938879133,positive,44.8465338094926
86.7278796120526,0.07205865721439503,positive,63.4148135149684
86.8393166487261,0.019430486261228962,positive,63.6226499044678
86.9086813716515,0.9764763398863063,positive,158.41224745647
86.941122794301,0.4075972466682318,positive,79.9776335025207
86.9519106025802,0.17302569018145367,positive,62.6102862817823
86.992659175579,0.24916253315880244,positive,206.61040361931
86.9968714917608,0.2923823347791755,positive,79.9664612751542
87.0440894637511,0.00681154939765825,positive,137.506373684165
87.0440999251709,0.5771858350090313,positive,73.3433180586033
87.0633635122073,0.15737877132822836,positive,62.7906478761752
87.0909125514416,0.8395032954809162,positive,119.462677350902
87.0998106800479,0.26330210324433845,positive,107.403657933931
87.0998408425816,0.0054652169050639935,positive,156.43423335824
87.175460840106,0.7296526177537743,positive,63.5237761225156
87.2873559805111,0.9498884598492728,positive,64.0054077409078
87.2943062150484,0.9157604668115683,positive,70.7139104937964
87.3998397487485,0.6139165024828677,positive,63.7450526642889
87.5113196243776,0.6447150711838348,positive,63.9664915934963
87.6230785037491,0.3097842656012313,positive,63.7672914936773
87.8410313641725,0.1450951753752133,positive,61.0233135552138
88.0215659702181,0.14962585576372053,positive,105.461655114559
88.0393152455127,0.04687939986211697,positive,190.010777316731
88.039342146079,0.699045050680497,positive,57.9915412787201
88.0578007297496,0.747225013738364,positive,265.493218666156
88.057815597806,0.06491488748371252,positive,184.355422249324
88.0639181418703,0.34144244874996554,positive,154.049620912808
88.0650944050114,0.7319230705596687,positive,60.9356559179236
88.0658974094258,0.5059954241258955,positive,271.075676038198
88.0757249684437,0.9969660187853602,positive,137.073106661244
88.0869310911963,0.6660666667157881,positive,110.215580231313
