m.z,p.value,mode,r.t
85.0113837278352,0.909490068435584,positive,153.377226013713
85.0284160809885,0.9760005967761474,positive,158.231887159419
85.0477671279215,0.7785259833204355,positive,188.272638394641
85.0841709566821,0.5441970329087625,positive,64.71395815673
85.1747254207415,0.9455885721956643,positive,61.0098719553091
85.2861626661792,0.37409797238356624,positive,60.8090199537047
85.2948692320607,0.2324220946724868,positive,72.7674175284096
85.3986676050196,0.9332203124252357,positive,61.9830576171158
85.5100776808034,0.31944262191327916,positive,61.5480393959961
85.5657104259651,0.1717044798203596,positive,71.0574492988419
85.6222366935254,0.14848862680568492,positive,62.6623418849034
85.6498718830337,0.08608866277227809,positive,170.985410059155
85.7785660244362,0.15352881273546592,positive,51.1438069220143
85.9630392837157,0.34133058283342255,positive,214.709424756761
86.005925802767,0.08808409232863464,positive,55.1357743931863
86.0317945973315,0.41311893209170547,positive,129.89055643345
86.0502792106757,0.7205082809271126,positive,274.637816581018
86.0565336469271,0.6937958839729328,positive,69.5798538280087
86.0600381828618,0.4234938950338326,positive,22.8020271340781
86.0600431323639,0.6721340759316837,positive,291.150718149886
86.0622155727126,0.18197287977284415,positive,67.9140469424054
86.0712929404613,0.8416059382692594,positive,128.406352892742
86.096438684515,0.550382995971663,positive,108.528297301669
86.0964698723723,0.0012677154375414618,positive,156.29146668592
86.2477462598345,0.1669262788909093,positive,44.6598717771411
86.3585644988469,0.19429115266984393,positive,44.8465338094926
86.7278796120526,0.052920908630976066,positive,63.4148135149684
86.8393166487261,0.014453634520613776,positive,63.6226499044678
86.9086813716515,0.6799420469131594,positive,158.41224745647
86.941122794301,0.5500412641053145,positive,79.9776335025207
86.9519106025802,0.10513834204832019,positive,62.6102862817823
86.992659175579,0.3381635196781282,positive,206.61040361931
86.9968714917608,0.4326347436859921,positive,79.9664612751542
87.0440894637511,0.005345745258787015,positive,137.506373684165
87.0440999251709,0.47159346893381404,positive,73.3433180586033
87.0633635122073,0.10337634136311545,positive,62.7906478761752
87.0909125514416,0.7322075718233192,positive,119.462677350902
87.0998106800479,0.22205517677445577,positive,107.403657933931
87.0998408425816,0.0032226567380066583,positive,156.43423335824
87.175460840106,0.7067650627976994,positive,63.5237761225156
87.2873559805111,0.9330143259523663,positive,64.0054077409078
87.2943062150484,0.9098456619878899,positive,70.7139104937964
87.3998397487485,0.682728147011143,positive,63.7450526642889
87.5113196243776,0.6497013174024415,positive,63.9664915934963
87.6230785037491,0.33509529021694173,positive,63.7672914936773
87.8410313641725,0.04353803187885026,positive,61.0233135552138
88.0215659702181,0.1362016177960425,positive,105.461655114559
88.0393152455127,0.10081381348568755,positive,190.010777316731
88.039342146079,0.3288202681876853,positive,57.9915412787201
88.0578007297496,0.570937130985961,positive,265.493218666156
88.057815597806,0.08119977535339024,positive,184.355422249324
88.0639181418703,0.2973296561860538,positive,154.049620912808
88.0650944050114,0.6027397762450821,positive,60.9356559179236
88.0658974094258,0.5744166337912504,positive,271.075676038198
88.0757249684437,0.9903554256848495,positive,137.073106661244
88.0869310911963,0.922298804545443,positive,110.215580231313
88.1120784442656,0.034414539763112706,positive,18.33008792821
88.1121019633465,0.9563937975745953,positive,145.037176756409
88.1765938867685,0.6541001850171515,positive,60.7109381556833
88.2893061275071,0.7514185449399027,positive,61.0315397066343
88.4007802291236,0.6498426899728038,positive,60.6285492617644
88.5089501280121,0.46909926547925895,positive,62.5277949698213
88.513105875737,0.817511576796113,positive,60.6901298684764
88.6244601467234,0.22576124162614042,positive,61.1830944453429
88.8208249004448,0.12402617447974298,positive,48.985164159975
88.9525764307873,0.04343285275510366,positive,214.372718284845
89.0249433007959,0.7943517692147236,positive,165.385495264554
89.0418047143862,0.4715554436236271,positive,268.575645378672
89.0418119463511,0.6088431158654565,positive,196.394628444128
89.0597367175645,0.2474654078865936,positive,70.0060318695029
89.0709750899347,0.5408098742369492,positive,141.856843407142
89.0790277844092,0.3149758747555747,positive,17.0983377768679
89.0790486124338,0.3804219357154349,positive,188.570485399679
89.0790934771395,0.9498536211762516,positive,137.605435926332
89.3870066461278,0.5790756982315259,positive,79.9012007360695
89.4426647310493,0.5655859533397936,positive,79.7855460558432
89.5067399415014,0.562006311865767,positive,292.991618334033
89.5514906029272,0.35871177052592296,positive,72.7019282635873
89.6185913295342,0.01926169573554975,positive,61.9242140798204
89.7300834987315,0.015876595987968797,positive,62.0509794821105
89.8424967346605,0.012766928265600408,positive,61.8324500462369
89.9536754787802,0.046493788619967405,positive,62.346834108923
90.0211955824965,0.9861382675360206,positive,30.0563988948823
90.0372321563138,0.8802129472122002,positive,89.2281363900952
90.0549644324162,0.7617888235053453,positive,178.885790032428
90.0606882628086,0.44191129133141516,positive,154.124341598162
90.0631173193813,0.15402352904371866,positive,71.3240222718294
90.0663912445592,0.012328484398447047,positive,61.3445554553139
90.0734687447415,0.3390842635959551,positive,269.654096678515
90.091371656644,0.39391240430051244,positive,138.702424259379
90.177996750676,0.01097266200228036,positive,61.4683388095824
90.1850558839282,0.5148087123600644,positive,70.2954721824025
90.2898126221647,0.04101288578424248,positive,62.2407560336937
90.2964361802334,0.11508209327785116,positive,70.276290931931
90.4016801937371,0.6582260883242205,positive,62.4119612996571
90.4087201572596,0.7918976455108326,positive,70.4918291548915
90.5069722192477,0.4257484496719526,positive,14.0028809382528
90.5069800133182,0.9272662956577199,positive,204.044969452913
90.5258378920695,0.7015145577831996,positive,277.557702026571
90.5258660514909,0.7028827202283232,positive,215.884305714352
90.7313186063236,0.5033135763098905,positive,171.166270060839
90.947680022826,0.364607259795208,positive,287.828552146233
90.9555928185952,0.886349268156175,positive,60.0020521194591
90.9733889770123,0.18926681736994533,positive,171.389860740168
90.9766470423347,0.05262296304313641,positive,170.385181995485
90.9785646265478,0.1509130900043762,positive,171.144822476686
90.981005548406,0.3772209172183101,positive,171.401578658928
91.0058906955714,0.1190370677699057,positive,205.906068796859
91.0146182293674,0.05997192025330222,positive,76.7201631004949
91.0235062942735,0.7609085587524121,positive,93.8591059001297
91.0397674479181,0.6966251597250481,positive,163.922488149494
91.0453298514094,0.19623326420084827,positive,122.278816730402
91.0542116268311,0.5601448923214929,positive,49.2054174632905
91.054219664941,0.5159702337066516,positive,291.838369849939
91.0542534094055,0.9004868154022838,positive,77.2768310954645
91.0542629045252,0.4686789676920964,positive,159.470845597843
91.0583114244878,0.6955576589965983,positive,179.208565297165
