Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
120.065497670644,C00025,M-CO+H[1+],183.904993093489,2.12038740130538e-05,EC00023
128.035437960233,C00025,M-H2O-H[-],209.802401338902,0.000114427003012452,EC00024
130.049910554866,C00025,M-H2O+H[1+],188.356478220664,3.40880959868173e-05,EC00023
130.049933239509,C00025,M-H2O+H[1+],77.9249405129834,5.67727389864103e-05,EC00025
146.045854364257,C00025,M-H[-],58.2587239582287,6.9168972999023e-05,EC00026
146.045914415718,C00025,M-H[-],184.214836338089,9.11751200760591e-06,EC00023
148.060425369421,C00025,M+H[1+],185.684974959624,5.10973490008837e-05,EC00023
167.02102061019,C00025,M+Na-2H[-],53.0058580684822,0.00037354372997811,EC00026
129.018346077432,C00026,M-H2O+H[1+],50.389435153679,0.000169610661998831,EC00027
145.014289193006,C00026,M-H[-],88.3779440524887,6.56597759984834e-05,EC00028
145.014312433994,C00026,M-H[-],199.182235479845,8.89007640125783e-05,EC00029
547.038774438749,C00029,M-H2O-H[-],176.109196526819,0.00165090551899993,EC00030
565.04848477768,C00029,M-H[-],174.171512866493,0.000761244450018239,EC00030
161.045505403719,C00031,M-H2O-H[-],101.120441421061,1.81295109769053e-05,EC00031
163.060114407894,C00031,M-H2O+H[1+],193.694820410788,3.79411239919136e-05,EC00032
179.05604657314,C00031,M-H[-],50.091245828846,7.69600899843681e-05,EC00033
203.052588128559,C00031,M+Na[1+],171.850278709967,8.83382110146158e-05,EC00034
220.082347912917,C00031,M+ACN-H[-],53.5254209777956,0.000320620313004838,EC00033
89.0244802670266,C00031,M-2H[2-],50.3282815770175,5.67337965975412e-05,EC00033
89.0244835480291,C00031,M-2H[2-],180.297600027353,6.00147990894584e-05,EC00035
112.987681132414,C00036,M-H2O-H[-],157.617453860175,0.000342400816009558,EC00036
112.988127214408,C00036,M-H2O-H[-],47.7754166766475,0.000103681177989756,EC00037
112.988162452071,C00036,M-H2O-H[-],238.18530052334,0.000138918840988822,EC00038
146.99344572916,C00036,M-H+O[-],257.496571771665,8.78040700058591e-05,EC00038
88.0404323626002,C00041,M-H[-],52.611871774344,8.82937018786834e-06,EC00039
88.0404389226884,C00041,M-H[-],155.054204344041,1.53894583831971e-05,EC00040
90.0549644324162,C00041,M+H[1+],178.885790032428,1.20343538014822e-05,EC00041
91.0583114244878,C00041,M(C13)+H[1+],179.208565297165,6.50422822019436e-05,EC00041
117.019421433518,C00042,M-H[-],179.511657259218,9.79002879972768e-05,EC00042
99.0088310363727,C00042,M-H2O-H[-],55.7574993071625,0.000107503142686483,EC00043
608.086809673296,C00043,M+H[1+],51.3858704699738,0.00206679347400041,EC00044
103.122973708261,C00047,M-CO2+H[1+],186.795826973024,2.75850899811303e-06,EC00045
111.091711659226,C00047,M-H4O2+H[1+],185.993601480975,0.000135192455985589,EC00045
129.102236503842,C00047,M-H2O+H[1+],179.812764226975,6.00370719894272e-05,EC00046
129.102284275306,C00047,M-H2O+H[1+],102.881494391256,0.000107808536000675,EC00047
130.086260801305,C00047,M-NH3+H[1+],196.864998327963,1.56654650140808e-05,EC00045
147.112810937909,C00047,M+H[1+],191.25854403793,3.44711389743679e-05,EC00045
148.116147106685,C00047,M(C13)+H[1+],190.07235654359,2.93600850227449e-05,EC00045
182.045911020331,C00047,M+K-2H[-],200.665145312913,0.000536046129013812,EC00045
106.049855825762,C00049,M-CO+H[1+],190.031098482087,7.93589920107252e-05,EC00048
116.034210483885,C00049,M-H2O+H[1+],191.207077831959,3.40171150128299e-05,EC00048
132.030183136178,C00049,M-H[-],88.16264841796,4.03970519755603e-05,EC00049
132.030246935593,C00049,M-H[-],14.3658023960418,2.34023630127922e-05,EC00050
218.007016512523,C00049,M+HCOOK[1+],93.774223387286,0.000940045752997776,EC00049
88.0393152455127,C00049,M-HCOOH+H[1+],190.010777316731,6.12212572832505e-05,EC00048
280.096620474426,C00051,M-CO+H[1+],140.420897732631,0.000544007656003487,EC00051
288.06684037341,C00051,M-H2O-H[-],140.299112920818,0.000916840180025247,EC00051
547.038774438749,C00052,M-H2O-H[-],176.109196526819,0.00165090551899993,EC00030
565.04848477768,C00052,M-H[-],174.171512866493,0.000761244450018239,EC00030
324.059109341098,C00055,M+H[1+],108.591202171388,6.71256719897428e-05,EC00052
137.986625705455,C00059,M+ACN-H[-],217.232395408385,4.28277749904282e-05,EC00053
166.962815091163,C00059,M+HCOONa[1+],215.392948810552,0.000738624393022747,EC00053
96.9600811401293,C00059,M-H[-],6.81777217871768,4.23931006992007e-05,EC00054
96.960139781007,C00059,M-H[-],76.9073336941082,1.62477769976022e-05,EC00055
96.9602142117817,C00059,M-H[-],217.683117481117,9.06785517003073e-05,EC00053
98.9558469500764,C00059,M(S34)-H[-],7.64703379790498,7.65831536000405e-05,EC00054
173.104319942557,C00062,M-H[-],52.3565200760242,0.000103590673006693,EC00056
175.1189430381,C00062,M+H[1+],196.196105557838,3.34286700081066e-05,EC00057
176.122301085606,C00062,M(C13)+H[1+],196.73605751594,7.53811640095137e-05,EC00057
197.100874396757,C00062,M+Na[1+],196.677741778323,0.000102070013014099,EC00057
101.070972547723,C00064,M-HCOOH+H[1+],187.928096700344,3.91904697494283e-06,EC00058
127.05138484794,C00064,M-H2O-H[-],50.0061190900158,0.000161314710013016,EC00059
129.065863302197,C00064,M-H2O+H[1+],180.751420846264,8.68354269982774e-05,EC00060
129.065908635529,C00064,M-H2O+H[1+],78.4309666111988,0.000132168759023443,EC00061
130.049910554866,C00064,M-NH3+H[1+],188.356478220664,3.40880959868173e-05,EC00058
130.049933239509,C00064,M-NH3+H[1+],77.9249405129834,5.67727389864103e-05,EC00061
145.061880189837,C00064,M-H[-],49.451420282912,5.66566070290264e-05,EC00059
146.065279056498,C00064,M(C13)-H[-],49.1817011180541,5.55232680312656e-05,EC00059
147.076558155463,C00064,M+H[1+],187.935466851662,0.000181688693004389,EC00058
147.07658901948,C00064,M+H[1+],78.0010900461034,0.000212552709996316,EC00061
169.058438270463,C00064,M+Na[1+],187.976030078075,6.18036930006838e-05,EC00058
185.032303411344,C00064,M+K[1+],188.205849496308,0.000426944574002164,EC00058
106.049855825762,C00065,M+H[1+],190.031098482087,2.06410079925945e-05,EC00062
88.0393152455127,C00065,M-H2O+H[1+],190.010777316731,3.87787427058583e-05,EC00062
88.039342146079,C00065,M-H2O+H[1+],57.9915412787201,6.56793090030305e-05,EC00063
149.044851137226,C00072,M-CO+H[1+],46.9495723706813,0.00047467045598637,EC00064
157.014309450063,C00072,M-H2O-H[-],202.936999282771,8.59168330009652e-05,EC00065
175.024712397988,C00072,M-H[-],62.0770560022809,0.000111135242008231,EC00066
175.024771330557,C00072,M-H[-],144.173706130567,5.2202673003876e-05,EC00067
191.019701077323,C00072,M-H+O[-],57.3953068620156,3.24559070179475e-05,EC00066
87.0083857487902,C00072,M-2H[2-],141.782285465291,0.000387784439809025,EC00067
87.0088793868784,C00072,M-2H[2-],49.717016400835,0.00010585364839244,EC00064
104.052889979237,C00073,M-HCOOH+H[1+],163.950837216586,1.35124670208597e-05,EC00068
106.068432319778,C00073,M-CO2+H[1+],163.192786000672,4.41469919820747e-05,EC00068
132.047443464614,C00073,M-H2O+H[1+],138.430783572504,0.0002330021559942,EC00069
132.047791164858,C00073,M-H2O+H[1+],89.7311573443963,0.000114698088026444,EC00070
133.031834917938,C00073,M-NH3+H[1+],163.745022813384,5.84511680017386e-05,EC00068
148.04379633712,C00073,M-H[-],58.1322305489886,7.28038900206229e-05,EC00071
150.058370868822,C00073,M+H[1+],89.1845263036864,9.44020520137201e-05,EC00070
150.058378409919,C00073,M+H[1+],163.763205792224,0.000101943148990813,EC00068
151.061316112113,C00073,M(C13)+H[1+],160.505028077563,0.000360354657004791,EC00068
172.040262521844,C00073,M+Na[1+],91.8264223723879,1.39449259961566e-05,EC00070
115.08673214533,C00077,M-H2O+H[1+],162.008283973264,0.000155678560005867,EC00072
131.082652425245,C00077,M-H[-],51.1018444474951,2.88920149955629e-05,EC00073
133.097170050527,C00077,M+H[1+],193.177805634433,6.41624299646537e-06,EC00074
168.030223638047,C00077,M+K-2H[-],189.889244438821,0.000623428413007332,EC00074
159.091681434413,C00078,M-HCOOH+H[1+],61.601992118969,9.50323569952616e-05,EC00075
159.091773461427,C00078,M-HCOOH+H[1+],154.918682311426,3.00534298958155e-06,EC00076
169.075584960005,C00078,M-H4O2+H[1+],155.783191329664,0.000391506765026861,EC00076
187.086612641737,C00078,M-H2O+H[1+],61.8123017080354,3.61749669934852e-05,EC00075
188.070657804786,C00078,M-NH3+H[1+],154.96337293295,1.86619840008007e-05,EC00076
203.082550273861,C00078,M-H[-],59.089182792926,7.32593690031536e-05,EC00075
204.085819479312,C00078,M(C13)-H[-],59.555545349727,0.000204053917997271,EC00075
205.097173720153,C00078,M+H[1+],61.3494460792437,2.74661701382684e-06,EC00075
205.09720275589,C00078,M+H[1+],154.916697612273,2.62891200009108e-05,EC00076
206.100841069992,C00078,M(C13)+H[1+],154.779027732459,0.000264603221978632,EC00076
219.07723478639,C00078,M-H+O[-],58.7403614077088,0.000298746840002195,EC00075
227.079164317307,C00078,M+Na[1+],156.163867949459,1.21494630036523e-05,EC00076
243.053212322168,C00078,M+K[1+],156.936506413141,0.00053585539799883,EC00076
249.087690545476,C00078,M+HCOO[-],58.7325364714658,0.000145545475987774,EC00075
263.103337208432,C00078,M+CH3COO[-],58.2364533133393,0.000142208432009738,EC00075
120.08082146087,C00079,M-HCOOH+H[1+],155.069195020826,5.50058999948533e-05,EC00077
130.065166938152,C00079,M-H4O2+H[1+],61.3436467529164,9.04713819807057e-05,EC00078
130.0652210753,C00079,M-H4O2+H[1+],155.283808227457,0.000144608529978996,EC00077
146.061106245547,C00079,M-H2O-H[-],184.068203026377,1.72876829935831e-05,EC00079
146.061228669799,C00079,M-H2O-H[-],58.4197894730551,0.000105136569004571,EC00078
148.075698027838,C00079,M-H2O+H[1+],153.251297386088,2.156106799589e-05,EC00077
148.07572627704,C00079,M-H2O+H[1+],51.0022036079746,4.98102699850733e-05,EC00080
149.059704212596,C00079,M-NH3+H[1+],57.8312965027677,7.22541740287852e-05,EC00078
149.0597608156,C00079,M-NH3+H[1+],154.587090505942,1.56511700311057e-05,EC00077
164.071630668414,C00079,M-H[-],129.216218416216,9.2864815997018e-05,EC00081
164.071794563795,C00079,M-H[-],58.4375158881322,7.10305650102327e-05,EC00078
165.075287003293,C00079,M(C13)-H[-],57.7296856174065,0.000163470063000659,EC00078
166.086303100869,C00079,M+H[1+],154.472404301136,2.66340989867331e-05,EC00077
167.089614741191,C00079,M(C13)+H[1+],154.267516197281,6.17255790018589e-05,EC00077
180.066469186776,C00079,M-H+O[-],126.229859884463,0.000164346453999542,EC00081
180.066593000172,C00079,M-H+O[-],57.9760780107093,4.05330580122154e-05,EC00078
94.065182048605,C00079,M-C3H4O2+H[1+],156.225549667893,5.58183499776987e-06,EC00077
110.060020468059,C00082,M-C3H4O2+H[1+],279.184889241144,5.59987110051452e-05,EC00082
110.060068153884,C00082,M-C3H4O2+H[1+],62.9051345312555,8.31288599556501e-06,EC00083
110.060102370094,C00082,M-C3H4O2+H[1+],154.599653049344,2.59033240013196e-05,EC00084
136.075682059482,C00082,M-HCOOH+H[1+],292.841183416123,9.44072880031399e-05,EC00082
136.075756073977,C00082,M-HCOOH+H[1+],163.922126531645,2.03927930044756e-05,EC00085
138.091398393699,C00082,M-CO2+H[1+],144.588500172261,2.1926928980065e-05,EC00084
146.060064680002,C00082,M-H4O2+H[1+],112.025365258425,8.82132319759421e-05,EC00086
146.06013167108,C00082,M-H4O2+H[1+],155.008602268324,0.000155204309976398,EC00084
154.086220620847,C00082,M-CO+H[1+],147.637590564002,4.41540769884341e-05,EC00084
154.086282821248,C00082,M-CO+H[1+],70.6969727529394,0.000106354477992454,EC00083
164.070427460343,C00082,M-H2O+H[1+],152.177281569424,0.000149006426994447,EC00084
164.070568966165,C00082,M-H2O+H[1+],277.503124971826,7.50060499399297e-06,EC00082
164.070674434158,C00082,M-H2O+H[1+],60.2091740125847,9.79673880010523e-05,EC00083
165.054604040417,C00082,M-NH3+H[1+],289.420608890699,7.24263530287317e-05,EC00082
165.054644197339,C00082,M-NH3+H[1+],168.829428314432,3.22694310170846e-05,EC00085
180.066469186776,C00082,M-H[-],126.229859884463,0.000154346453996368,EC00086
180.066593000172,C00082,M-H[-],57.9760780107093,3.05330580090413e-05,EC00083
182.08048575657,C00082,M+H[1+],166.811242328162,0.00069071020001843,EC00085
182.080837906733,C00082,M+H[1+],67.6842850019609,0.000338560037022262,EC00083
182.081146758323,C00082,M+H[1+],288.369967853406,2.9708447016219e-05,EC00082
183.083834345112,C00082,M(C13)+H[1+],165.949503506526,0.000742121658021233,EC00085
200.091644909269,C00082,M+H2O+H[1+],279.054855988153,0.000131557501021007,EC00082
200.091766884879,C00082,M+H2O+H[1+],110.847962209342,9.58189102107099e-06,EC00086
204.062428222923,C00082,M+Na[1+],285.759443932581,0.000748243847027652,EC00082
204.062490794307,C00082,M+Na[1+],214.685301681095,0.000685672463021092,EC00087
204.063191977619,C00082,M+Na[1+],64.0351388982804,1.55108489821032e-05,EC00083
129.008085852437,C00085,M-2H[2-],49.7397113028186,0.000512319207018663,EC00088
315.127686560085,C00089,M-CO+H[1+],188.186556472658,0.000789906684985908,EC00089
325.11278677422,C00089,M-H2O+H[1+],194.216296293104,8.96925499773715e-05,EC00089
341.108137462335,C00089,M-H[-],112.476752003371,0.000786070895003377,EC00090
365.105345661499,C00089,M+Na[1+],189.076518634979,0.000130805271055578,EC00089
381.079561648459,C00089,M+K[1+],188.490044183712,0.000585181689018555,EC00089
387.113302360378,C00089,M+HCOO[-],118.783678596002,0.000542639622040042,EC00090
109.029467474809,C00090,M-H[-],65.1420927289778,5.60584210091974e-05,EC00091
111.044070877741,C00090,M+H[1+],50.4844140234588,5.58902898717406e-06,EC00092
111.044071582539,C00090,M+H[1+],108.282931672974,4.88423098943258e-06,EC00093
125.024518718351,C00090,M-H+O[-],50.3998681989224,8.51851209944243e-05,EC00092
129.05461466731,C00090,M+H2O+H[1+],50.8182866236741,6.17994600133898e-05,EC00092
150.056037924912,C00090,M+ACN-H[-],62.5262135678898,3.06083179850702e-05,EC00091
129.008085852437,C00092,M-2H[2-],49.7397113028186,0.000512319207018663,EC00088
173.021772235273,C00093,M+H[1+],289.333967866237,0.000795768502996452,EC00094
179.05604657314,C00095,M-H[-],50.091245828846,7.69600899843681e-05,EC00033
203.052588128559,C00095,M+Na[1+],171.850278709967,8.83382110146158e-05,EC00034
220.082347912917,C00095,M+ACN-H[-],53.5254209777956,0.000320620313004838,EC00033
89.0244802670266,C00095,M-2H[2-],50.3282815770175,5.67337965975412e-05,EC00033
89.0244835480291,C00095,M-2H[2-],180.297600027353,6.00147990894584e-05,EC00035
88.0404323626002,C00099,M-H[-],52.611871774344,8.82937018786834e-06,EC00039
88.0404389226884,C00099,M-H[-],155.054204344041,1.53894583831971e-05,EC00040
90.0549644324162,C00099,M+H[1+],178.885790032428,1.20343538014822e-05,EC00041
91.0583114244878,C00099,M(C13)+H[1+],179.208565297165,6.50422822019436e-05,EC00041
129.008085852437,C00103,M-2H[2-],49.7397113028186,0.000512319207018663,EC00088
111.019967006698,C00106,M-H[-],20.4104008976662,5.65265320062736e-05,EC00095
113.034542271755,C00106,M+H[1+],274.156680785686,3.41950149902459e-05,EC00096
113.034544797401,C00106,M+H[1+],116.580035874717,3.16693689939029e-05,EC00097
113.034559594226,C00106,M+H[1+],10.7602497692359,1.68725439948503e-05,EC00095
152.04669408421,C00106,M+ACN-H[-],12.8445084021189,0.000125550980015987,EC00095
93.009557485775,C00106,M-H2O-H[-],251.439329422157,0.000133952544999261,EC00096
95.023975298765,C00106,M-H2O+H[1+],115.191203574668,1.16800499938563e-06,EC00097
110.060068153884,C00108,M-CO+H[1+],62.9051345312555,9.16871140219655e-05,EC00098
110.060102370094,C00108,M-CO+H[1+],154.599653049344,0.00012590332401885,EC00099
118.02983037465,C00108,M-H2O-H[-],17.1440212854329,6.84142000295651e-06,EC000100
118.029838976145,C00108,M-H2O-H[-],146.176144197296,1.54429150001079e-05,EC000101
120.044475944348,C00108,M-H2O+H[1+],156.656193715864,9.94775780043256e-05,EC00099
121.028418931781,C00108,M-NH3+H[1+],63.6736993382231,5.75349889828658e-05,EC00098
136.040424168366,C00108,M-H[-],141.866762743165,6.35136018445337e-07,EC000101
138.05500070598,C00108,M+H[1+],62.3500389673297,2.42392100062716e-05,EC00098
138.055001137355,C00108,M+H[1+],162.495862360627,2.46705849917817e-05,EC00099
139.058336711634,C00108,M(C13)+H[1+],68.598991768612,3.97551359867521e-05,EC00098
139.058358678771,C00108,M(C13)+H[1+],164.639157317383,1.77879990133079e-05,EC00099
152.0353642866,C00108,M-H+O[-],160.418394849897,3.07533699981377e-05,EC00099
160.036914254101,C00108,M+Na[1+],168.247699677381,6.2212669007522e-05,EC00099
176.010870323712,C00108,M+K[1+],167.064156133345,0.000393856941997228,EC00099
182.045863736636,C00108,M+HCOO[-],58.7316840183014,0.00051873663599622,EC00098
94.065182048605,C00108,M-CO2+H[1+],156.225549667893,5.58183501198073e-06,EC00099
101.02445231886,C00109,M-H[-],133.964601337556,2.87856299934219e-05,EC000102
101.02454707316,C00109,M-H[-],49.4528907985781,0.00012353992998726,EC000103
103.038987585561,C00109,M+H[1+],158.064907124289,1.11187910079025e-05,EC000104
103.03900473908,C00109,M+H[1+],73.8746503489535,2.82723100042404e-05,EC000105
104.0423607832,C00109,M(C13)+H[1+],74.5406930446033,1.56835699982594e-05,EC000105
104.042366038442,C00109,M(C13)+H[1+],158.144539686917,1.04283279966921e-05,EC000104
117.019421433518,C00109,M-H+O[-],179.511657259218,8.79002879941027e-05,EC000106
125.020912425672,C00109,M+Na[1+],174.232363522259,6.40410979997341e-05,EC000106
85.0284160809885,C00109,M-H2O+H[1+],158.231887159419,3.96142185081771e-05,EC000104
152.994879278932,C00111,M-H2O+H[1+],293.474104404261,0.000202812162001464,EC000107
152.99493542726,C00111,M-H2O+H[1+],202.648250162044,0.00025896049001517,EC000108
171.005646555729,C00111,M+H[1+],287.438241948789,0.000370088958987935,EC000107
171.005647248095,C00111,M+H[1+],35.0390533253265,0.000370781324988911,EC000109
171.005686504497,C00111,M+H[1+],213.953229764314,0.000410037726993551,EC000110
171.005697456683,C00111,M+H[1+],146.327001133743,0.000420989913010317,EC000111
98.9841745525298,C00111,M-C3H4O2+H[1+],281.842626267923,1.91424018680664e-06,EC000107
213.015050174643,C00117,M-H2O+H[1+],185.568989077187,0.000826292127015904,EC000112
229.012269826829,C00117,M-H[-],198.765998711809,0.000346293598994407,EC000113
171.005646555729,C00118,M+H[1+],287.438241948789,0.000370088958987935,EC000107
171.005647248095,C00118,M+H[1+],35.0390533253265,0.000370781324988911,EC000109
171.005686504497,C00118,M+H[1+],213.953229764314,0.000410037726993551,EC000110
171.005697456683,C00118,M+H[1+],146.327001133743,0.000420989913010317,EC000111
225.06953749138,C00120,M-H2O-H[-],135.600484657045,0.000786041849977437,EC000115
227.084125488882,C00120,M-H2O+H[1+],77.7016539441968,0.00075097788800349,EC000116
