"","m.z","p.value","mode","r.t"
"1",85.0113837278352,0.722928237143838,"positive",153.377226013713
"2",85.0284160809885,0.756796326230701,"positive",158.231887159419
"3",85.0477671279215,0.566416666526226,"positive",188.272638394641
"4",85.0841709566821,0.72725803629381,"positive",64.71395815673
"5",85.1747254207415,0.841754797408819,"positive",61.0098719553091
"6",85.2861626661792,0.33343334001169,"positive",60.8090199537047
"7",85.2948692320607,0.0660536565870044,"positive",72.7674175284096
"8",85.3986676050196,0.857678275346781,"positive",61.9830576171158
"9",85.5100776808034,0.374349739898309,"positive",61.5480393959961
"10",85.5657104259651,0.122339803165555,"positive",71.0574492988419
"11",85.6222366935254,0.147451059788075,"positive",62.6623418849034
"12",85.6498718830337,0.136004122993879,"positive",170.985410059155
"13",85.7785660244362,0.437896113393342,"positive",51.1438069220143
"14",85.9630392837157,0.552807787695723,"positive",214.709424756761
"15",86.005925802767,0.211682760435878,"positive",55.1357743931863
"16",86.0317945973315,0.186075097678341,"positive",129.89055643345
"17",86.0502792106757,0.571733452036779,"positive",274.637816581018
"18",86.0565336469271,0.937302222374954,"positive",69.5798538280087
"19",86.0600381828618,0.226345661290681,"positive",22.8020271340781
"20",86.0600431323639,0.191637308975066,"positive",291.150718149886
"21",86.0622155727126,0.231850650012492,"positive",67.9140469424054
"22",86.0712929404613,0.963528550716807,"positive",128.406352892742
"23",86.096438684515,0.56689470458988,"positive",108.528297301669
"24",86.0964698723723,0.00220069886399939,"positive",156.29146668592
"25",86.2477462598345,0.0139768472142271,"positive",44.6598717771411
"26",86.3585644988469,0.132518939388791,"positive",44.8465338094926
"27",86.7278796120526,0.072058657214395,"positive",63.4148135149684
"28",86.8393166487261,0.019430486261229,"positive",63.6226499044678
"29",86.9086813716515,0.976476339886306,"positive",158.41224745647
"30",86.941122794301,0.407597246668232,"positive",79.9776335025207
"31",86.9519106025802,0.173025690181454,"positive",62.6102862817823
"32",86.992659175579,0.249162533158802,"positive",206.61040361931
"33",86.9968714917608,0.292382334779176,"positive",79.9664612751542
"34",87.0440894637511,0.00681154939765825,"positive",137.506373684165
"35",87.0440999251709,0.577185835009031,"positive",73.3433180586033
"36",87.0633635122073,0.157378771328228,"positive",62.7906478761752
"37",87.0909125514416,0.839503295480916,"positive",119.462677350902
"38",87.0998106800479,0.263302103244338,"positive",107.403657933931
"39",87.0998408425816,0.00546521690506399,"positive",156.43423335824
"40",87.175460840106,0.729652617753774,"positive",63.5237761225156
"41",87.2873559805111,0.949888459849273,"positive",64.0054077409078
"42",87.2943062150484,0.915760466811568,"positive",70.7139104937964
"43",87.3998397487485,0.613916502482868,"positive",63.7450526642889
"44",87.5113196243776,0.644715071183835,"positive",63.9664915934963
"45",87.6230785037491,0.309784265601231,"positive",63.7672914936773
"46",87.8410313641725,0.145095175375213,"positive",61.0233135552138
"47",88.0215659702181,0.149625855763721,"positive",105.461655114559
"48",88.0393152455127,0.046879399862117,"positive",190.010777316731
"49",88.039342146079,0.699045050680497,"positive",57.9915412787201
"50",88.0578007297496,0.747225013738364,"positive",265.493218666156
"51",88.057815597806,0.0649148874837125,"positive",184.355422249324
"52",88.0639181418703,0.341442448749966,"positive",154.049620912808
"53",88.0650944050114,0.731923070559669,"positive",60.9356559179236
"54",88.0658974094258,0.505995424125895,"positive",271.075676038198
"55",88.0757249684437,0.99696601878536,"positive",137.073106661244
"56",88.0869310911963,0.666066666715788,"positive",110.215580231313
"57",88.1120784442656,0.0435742244400942,"positive",18.33008792821
"58",88.1121019633465,0.883741875153153,"positive",145.037176756409
"59",88.1765938867685,0.624867555130347,"positive",60.7109381556833
"60",88.2893061275071,0.741390065294188,"positive",61.0315397066343
"61",88.4007802291236,0.741406457901858,"positive",60.6285492617644
"62",88.5089501280121,0.42700851648417,"positive",62.5277949698213
"63",88.513105875737,0.566472748564264,"positive",60.6901298684764
"64",88.6244601467234,0.423929467146187,"positive",61.1830944453429
"65",88.8208249004448,0.086708686478054,"positive",48.985164159975
"66",88.9525764307873,0.0819275492361637,"positive",214.372718284845
"67",89.0249433007959,0.633216996495902,"positive",165.385495264554
"68",89.0418047143862,0.366463241603841,"positive",268.575645378672
"69",89.0418119463511,0.708483771716744,"positive",196.394628444128
"70",89.0597367175645,0.0793023277731495,"positive",70.0060318695029
"71",89.0709750899347,0.381695331308024,"positive",141.856843407142
"72",89.0790277844092,0.266170156950696,"positive",17.0983377768679
"73",89.0790486124338,0.709047977359915,"positive",188.570485399679
"74",89.0790934771395,0.972585057634763,"positive",137.605435926332
"75",89.3870066461278,0.341294136260968,"positive",79.9012007360695
"76",89.4426647310493,0.320361928845026,"positive",79.7855460558432
"77",89.5067399415014,0.549351711367864,"positive",292.991618334033
"78",89.5514906029272,0.263811553785035,"positive",72.7019282635873
"79",89.6185913295342,0.047426437947943,"positive",61.9242140798204
"80",89.7300834987315,0.0428412086673332,"positive",62.0509794821105
"81",89.8424967346605,0.0173174516717611,"positive",61.8324500462369
"82",89.9536754787802,0.0612604870339393,"positive",62.346834108923
"83",90.0211955824965,0.981946510754266,"positive",30.0563988948823
"84",90.0372321563138,0.637413351822428,"positive",89.2281363900952
"85",90.0549644324162,0.749316364764619,"positive",178.885790032428
"86",90.0606882628086,0.500041274154799,"positive",154.124341598162
"87",90.0631173193813,0.441821311901848,"positive",71.3240222718294
"88",90.0663912445592,0.0245323731514129,"positive",61.3445554553139
"89",90.0734687447415,0.795172624199187,"positive",269.654096678515
"90",90.091371656644,0.232166602122649,"positive",138.702424259379
"91",90.177996750676,0.016464646299583,"positive",61.4683388095824
"92",90.1850558839282,0.355144032761445,"positive",70.2954721824025
"93",90.2898126221647,0.0627988057904986,"positive",62.2407560336937
"94",90.2964361802334,0.349649143121688,"positive",70.276290931931
"95",90.4016801937371,0.600330422992829,"positive",62.4119612996571
"96",90.4087201572596,0.607217563601227,"positive",70.4918291548915
"97",90.5069722192477,0.511322748075691,"positive",14.0028809382528
"98",90.5069800133182,0.758100717905774,"positive",204.044969452913
"99",90.5258378920695,0.49007424185232,"positive",277.557702026571
"100",90.5258660514909,0.914824716701903,"positive",215.884305714352
